Entity,Year,Gas,Coal,Oil
Belarus,2019,191.64499,15.4679,99.32728
Belarus,2020,177.51009,9.73431,95.60984
Belarus,2021,187.6169,9.8974,97.09465
Belarus,2022,184.62439,10.879056,92.66208
Belarus,2023,167.84036,11.258296,91.93819
Belarus,2024,167.84036,11.146761,92.522575
Belgium,1965,0.73499995,222.93715,188.46475
Belgium,1966,1.3264999,203.371,192.26031
Belgium,1967,5.0555,199.59724,212.03163
Belgium,1968,12.299001,206.06418,246.15923
Belgium,1969,25.335,200.69034,284.00696
Belgium,1970,39.75175,189.13449,309.81564
Belgium,1971,54.81475,156.61694,317.50644
Belgium,1972,69.113495,149.58344,343.47247
Belgium,1973,83.07225,125.527824,360.6343
Belgium,1974,97.35675,134.26744,317.68402
Belgium,1975,96.194756,100.27897,301.48972
Belgium,1976,101.611496,104.50377,314.48248
Belgium,1977,99.9695,105.99527,309.30972
Belgium,1978,99.124504,108.54406,330.0505
Belgium,1979,108.30525,120.93532,328.01733
Belgium,1980,103.6315,121.914505,303.17267
Belgium,1981,95.580505,126.292564,277.88095
Belgium,1982,79.68626,126.49051,263.12488
Belgium,1983,82.80875,107.94013,238.75551
Belgium,1984,85.4505,125.178535,231.01208
Belgium,1985,85.864,124.82669,234.47888
Belgium,1986,77.095,106.50946,264.9442
Belgium,1987,85.016495,105.99314,266.84842
Belgium,1988,83.906,107.1085,275.22708
Belgium,1989,93.24425,112.53452,270.30557
Belgium,1990,95.6985,123.63172,279.09064
Belgium,1991,102.078,118.26104,299.26675
Belgium,1992,105.20125,105.84025,305.2735
Belgium,1993,110.093,100.25862,300.30597
Belgium,1994,112.576,107.76567,326.46335
Belgium,1995,124.525505,102.9294,325.2659
Belgium,1996,138.42075,98.50768,352.25375
Belgium,1997,132.04475,91.96225,360.9306
Belgium,1998,144.644,91.476814,365.943
Belgium,1999,154.46025,80.15169,353.81247
Belgium,2000,155.26274,88.68365,359.53516
Belgium,2001,153.37599,84.474434,365.03632
Belgium,2002,158.32526,72.41641,366.56335
Belgium,2003,168.66574,70.049095,387.41565
Belgium,2004,171.87999,65.15432,392.1216
Belgium,2005,168.93475,59.86575,389.98648
Belgium,2006,173.889,59.076748,388.7428
Belgium,2007,175.19025,53.98673,392.62918
Belgium,2008,174.0145,53.31606,411.8414
Belgium,2009,175.74065,34.345123,360.922
Belgium,2010,194.04001,43.6005,374.98312
Belgium,2011,165.24,41.048958,350.51743
Belgium,2012,167.4,38.662643,337.58096
Belgium,2013,165.33,40.907597,345.84137
Belgium,2014,144.63,39.672768,338.91125
Belgium,2015,158.499,38.740704,348.06155
Belgium,2016,161.892,36.819427,352.99054
Belgium,2017,164.115,36.070087,357.47388
Belgium,2018,168.741,35.873142,383.168
Belgium,2019,173.86897,35.923416,358.85614
Belgium,2020,169.9818,27.843174,307.18332
Belgium,2021,169.60623,30.779343,341.012
Belgium,2022,145.53444,32.082714,331.8721
Belgium,2023,137.61,27.779953,320.74048
Belgium,2024,132.51567,30.604897,326.7497
Brazil,1965,0.51342154,20.17805,177.73058
Brazil,1966,0.6004026,21.864399,193.79759
Brazil,1967,0.678716,22.59709,199.99173
Brazil,1968,0.71728975,22.23656,240.19615
Brazil,1969,0.75596493,24.81842,263.56772
Brazil,1970,0.8110124,28.344797,314.02188
Brazil,1971,1.2773445,28.532442,342.9215
Brazil,1972,1.7538143,30.035913,394.3907
Brazil,1973,2.0072556,29.51856,479.14383
Brazil,1974,3.8624465,31.312283,527.1006
Brazil,1975,4.196989,37.22525,541.39404
Brazil,1976,4.8356614,39.726395,582.4513
Brazil,1977,6.0319047,50.386036,597.42
Brazil,1978,7.9377837,57.935017,651.6827
Brazil,1979,8.698108,62.928658,683.75385
Brazil,1980,10.168068,68.64476,672.82336
Brazil,1981,9.123889,67.15786,634.0464
Brazil,1982,13.037024,70.991806,647.4372
Brazil,1983,17.629381,79.836815,603.86804
Brazil,1984,20.518614,98.59131,607.2174
Brazil,1985,25.739506,116.54804,625.4869
Brazil,1986,29.987185,117.9925,675.0955
Brazil,1987,33.474537,123.554794,691.2001
Brazil,1988,33.697563,126.26784,709.9726
Brazil,1989,34.54913,125.29148,720.3111
Brazil,1990,31.455137,111.62079,716.19495
Brazil,1991,32.700607,127.96354,727.4715
Brazil,1992,37.04399,124.18001,736.12915
Brazil,1993,43.394627,127.93627,768.92944
Brazil,1994,47.391705,131.33165,809.6257
Brazil,1995,52.304947,137.72981,860.1931
Brazil,1996,57.627487,142.11913,926.7676
Brazil,1997,62.624916,142.97127,999.6485
Brazil,1998,65.63152,140.04022,1052.7144
Brazil,1999,77.880455,141.8078,1059.6798
Brazil,2000,97.04505,151.18149,1098.5857
Brazil,2001,122.86194,148.78801,1105.8911
Brazil,2002,145.16252,144.01039,1079.3092
Brazil,2003,162.47293,149.41873,1039.9338
Brazil,2004,193.22484,156.65689,1075.8806
Brazil,2005,201.27116,151.0846,1094.3431
Brazil,2006,211.69781,148.97398,1120.918
Brazil,2007,218.01636,157.87172,1175.956
Brazil,2008,256.60886,160.13235,1228.8926
Brazil,2009,206.68614,129.20715,1225.7334
Brazil,2010,275.7678,168.19763,1309.8794
Brazil,2011,274.83426,179.673,1372.3699
Brazil,2012,325.76535,177.79971,1447.9652
Brazil,2013,383.82773,191.6468,1498.0181
Brazil,2014,406.55475,203.76967,1540.8109
Brazil,2015,429.36542,204.981,1455.0435
Brazil,2016,370.8788,185.14966,1379.5802
Brazil,2017,376.32028,195.27472,1388.8522
Brazil,2018,358.908,190.9785,1317.6311
Brazil,2019,357.3335,179.5124,1335.6631
Brazil,2020,314.23697,162.29546,1257.6509
Brazil,2021,404.4645,197.06732,1337.8044
Brazil,2022,319.87622,162.76682,1390.1484
Brazil,2023,298.7607,159.2688,1425.2002
Brazil,2024,313.63873,147.8069,1427.7328
Bulgaria,1965,0.562725,69.733475,43.71547
Bulgaria,1966,0.83947504,71.908295,49.874107
Bulgaria,1967,2.555325,78.083824,62.72245
Bulgaria,1968,3.9114,84.82922,74.33811
Bulgaria,1969,4.068225,85.28279,91.278786
Bulgaria,1970,3.6715498,93.28423,106.039246
Bulgaria,1971,2.8765,92.074715,116.62912
Bulgaria,1972,1.938,94.9008,121.28458
Bulgaria,1973,1.9525001,95.63349,127.88814
Bulgaria,1974,4.2545,94.005295,132.98701
Bulgaria,1975,11.29875,98.55262,140.9609
Bulgaria,1976,19.76075,91.86537,146.48643
Bulgaria,1977,25.2155,91.49321,152.28668
Bulgaria,1978,26.900251,97.55244,156.79785
Bulgaria,1979,28.779501,100.58787,161.55994
Bulgaria,1980,36.9915,105.507355,165.02052
Bulgaria,1981,40.23925,107.13556,147.08585
Bulgaria,1982,44.528,112.555145,142.53188
Bulgaria,1983,46.7895,112.12483,137.64603
Bulgaria,1984,49.195,112.29928,132.17894
Bulgaria,1985,53.658,117.20714,122.13932
Bulgaria,1986,53.2855,120.47517,128.74698
Bulgaria,1987,59.423,120.37051,123.71196
Bulgaria,1988,57.7245,112.13646,131.34586
Bulgaria,1989,59.42325,114.45083,128.12546
Bulgaria,1990,63.017498,96.057915,118.9007
Bulgaria,1991,53.2195,85.8617,79.400375
Bulgaria,1992,47.12125,90.28905,71.27457
Bulgaria,1993,43.845753,97.209785,77.613
Bulgaria,1994,43.86275,88.99108,73.34055
Bulgaria,1995,52.93925,89.002144,75.31128
Bulgaria,1996,54.084248,88.62327,69.351074
Bulgaria,1997,43.14725,101.05516,54.51871
Bulgaria,1998,36.101498,96.24862,57.887005
Bulgaria,1999,31.2785,79.253265,53.773804
Bulgaria,2000,34.06825,73.19367,50.755096
Bulgaria,2001,28.63925,83.42837,52.527763
Bulgaria,2002,25.393,76.82983,52.79946
Bulgaria,2003,26.832998,86.018326,55.72604
Bulgaria,2004,26.19875,82.19636,53.974884
Bulgaria,2005,32.663998,80.50994,59.339947
Bulgaria,2006,33.657,81.74977,60.025085
Bulgaria,2007,33.919,91.969536,58.884953
Bulgaria,2008,33.92125,87.664825,57.866554
Bulgaria,2009,24.263748,73.79338,52.825085
Bulgaria,2010,26.72275,80.046974,47.891857
Bulgaria,2011,30.5945,94.14437,45.732883
Bulgaria,2012,28.51225,80.42796,47.573124
Bulgaria,2013,27.543999,69.12558,44.21495
Bulgaria,2014,27.3615,73.85166,47.711754
Bulgaria,2015,30.0035,76.23653,53.301296
Bulgaria,2016,31.2505,66.22471,54.210262
Bulgaria,2017,32.1365,71.00035,56.917366
Bulgaria,2018,30.229252,63.443558,56.655537
Bulgaria,2019,28.30875,59.157578,59.417183
Bulgaria,2020,29.2065,48.34248,53.383244
Bulgaria,2021,33.02,60.952377,56.07793
Bulgaria,2022,27.0345,72.62215,59.941475
Bulgaria,2023,25.26,42.945473,59.370625
Bulgaria,2024,27.132,31.639412,61.19366
CIS (EI),1965,1216.7582,3459.1885,1994.8496
CIS (EI),1966,1357.3743,3585.2192,2136.2473
CIS (EI),1967,1494.4252,3640.7202,2327.5437
CIS (EI),1968,1613.6041,3608.9705,2481.1162
CIS (EI),1969,1724.4337,3677.599,2638.379
CIS (EI),1970,1894.8474,3630.3936,2904.4417
CIS (EI),1971,2071.2183,3703.8052,3079.17
CIS (EI),1972,2178.4827,3803.0232,3339.661
CIS (EI),1973,2369.1487,3848.096,3590.3984
CIS (EI),1974,2512.157,3866.9873,3944.1707
CIS (EI),1975,2740.9697,3977.0588,4134.5967
CIS (EI),1976,3016.267,3972.753,4248.6206
CIS (EI),1977,3231.9695,4044.1145,4418.7495
CIS (EI),1978,3446.4756,4019.6406,4689.1055
CIS (EI),1979,3658.6016,4048.7356,4771.3433
CIS (EI),1980,3770.774,3925.4902,5001.7017
CIS (EI),1981,3993.0425,3900.5837,5045.3105
CIS (EI),1982,4310.4585,3960.3271,5008.4785
CIS (EI),1983,4621.894,3970.4863,4935.318
CIS (EI),1984,5043.178,3933.0122,4936.03
CIS (EI),1985,4341.5884,2854.359,3917.5063
CIS (EI),1986,4456.0396,2948.2593,3967.7454
CIS (EI),1987,4698.341,2998.8352,3977.7102
CIS (EI),1988,4951.384,2977.5789,3953.7275
CIS (EI),1989,5062.318,2875.7144,3984.6821
CIS (EI),1990,5110.077,2673.0437,4011.184
CIS (EI),1991,5205.2407,2475.7185,3867.1116
CIS (EI),1992,5052.377,2331.7666,3585.483
CIS (EI),1993,5001.4214,2101.5085,2957.6985
CIS (EI),1994,4697.7227,1880.5607,2563.5613
CIS (EI),1995,4558.9146,1738.2593,2262.131
CIS (EI),1996,4612.146,1681.7986,1989.9355
CIS (EI),1997,4274.7305,1533.0638,1966.178
CIS (EI),1998,4436.2583,1447.3837,1875.1455
CIS (EI),1999,4482.2705,1438.2515,1866.2653
CIS (EI),2000,4517.8506,1467.0603,1879.9559
CIS (EI),2001,4632.826,1481.8722,1881.1266
CIS (EI),2002,4663.421,1493.0892,1838.8534
CIS (EI),2003,4744.841,1526.6344,1898.6587
CIS (EI),2004,4908.078,1497.0507,1902.9645
CIS (EI),2005,4985.125,1440.1248,1898.4327
CIS (EI),2006,5182.6895,1485.1237,2003.969
CIS (EI),2007,5290.8286,1480.9409,1994.7599
CIS (EI),2008,5192.5396,1595.2662,2051.6785
CIS (EI),2009,4979.1304,1461.0258,1945.0535
CIS (EI),2010,5290.2935,1469.0172,1999.0259
CIS (EI),2011,5472.341,1547.809,2167.235
CIS (EI),2012,5430.249,1622.3381,2291.0554
CIS (EI),2013,5349.8145,1534.1655,2257.5574
CIS (EI),2014,5397.773,1497.1759,2362.4524
CIS (EI),2015,5284.3613,1434.804,2258.6672
CIS (EI),2016,5379.6187,1457.0685,2333.0134
CIS (EI),2017,5512.4497,1433.388,2305.9246
CIS (EI),2018,5799.5615,1495.2595,2370.9392
CIS (EI),2019,5728.685,1452.1986,2402.9075
CIS (EI),2020,5549.5527,1353.3312,2327.852
CIS (EI),2021,5738.309,1399.9774,2476.7568
CIS (EI),2022,5934.149,1518.8239,2540.2297
CIS (EI),2023,5918.969,1562.4266,2633.9883
CIS (EI),2024,6160.1064,1542.8115,2692.58
Canada,1965,216.68422,179.98587,642.81793
Canada,1966,237.22488,176.45036,677.2622
Canada,1967,251.91719,174.82216,723.1062
Canada,1968,280.52078,189.92952,769.79315
Canada,1969,313.49634,183.37021,801.5453
Canada,1970,346.33853,196.87263,854.8003
Canada,1971,369.66525,187.1267,877.8504
Canada,1972,415.79483,176.5783,924.3329
Canada,1973,442.17908,181.8583,1009.6328
Canada,1974,446.97968,184.77745,1027.002
Canada,1975,461.5815,179.76491,1013.2218
Canada,1976,465.67725,212.829,1037.8885
Canada,1977,488.442,271.95593,1046.0139
Canada,1978,493.10925,223.62164,1079.6921
Canada,1979,500.634,211.7474,1121.5848
Canada,1980,497.49075,257.8914,1101.6031
Canada,1981,482.727,263.31723,1043.3729
Canada,1982,511.20676,278.24472,947.2694
Canada,1983,487.4895,291.11526,890.69574
Canada,1984,541.11523,324.2714,899.10645
Canada,1985,567.60046,311.69058,903.0235
Canada,1986,546.25397,288.88306,923.06506
Canada,1987,552.8691,310.48444,952.62946
Canada,1988,608.4751,333.4186,1002.7983
Canada,1989,657.78125,332.71832,1041.8708
Canada,1990,637.6045,315.60306,962.80804
Canada,1991,642.0107,305.49612,912.6727
Canada,1992,680.55365,311.20917,936.4967
Canada,1993,722.08167,276.30972,948.5795
Canada,1994,747.5287,292.96918,968.85803
Canada,1995,772.519,306.2336,1016.6471
Canada,1996,785.5823,312.5264,1041.7711
Canada,1997,801.0565,326.6361,1073.6844
Canada,1998,787.57275,349.21582,1094.4218
Canada,1999,841.914,335.69028,1115.5518
Canada,2000,892.2072,355.18835,1109.1815
Canada,2001,840.422,369.12305,1140.4631
Canada,2002,874.6652,371.2714,1183.052
Canada,2003,897.848,370.3575,1227.1875
Canada,2004,878.19775,349.85416,1280.9209
Canada,2005,875.9175,348.35583,1249.1073
Canada,2006,870.735,337.42917,1154.0778
Canada,2007,936.5643,352.75916,1292.9395
Canada,2008,925.4387,335.22165,1247.8242
Canada,2009,897.27527,280.08417,1217.4233
Canada,2010,915.721,286.96695,1274.5822
Canada,2011,1005.508,258.99026,1274.0273
Canada,2012,994.2353,245.4161,1281.3368
Canada,2013,1054.407,239.3327,1283.0155
Canada,2014,1098.4153,227.59738,1276.0674
Canada,2015,1103.3245,214.34064,1280.1887
Canada,2016,1056.379,213.62148,1265.299
Canada,2017,1096.3907,219.35118,1251.9794
Canada,2018,1176.9022,180.96176,1293.8148
Canada,2019,1186.5425,169.15443,1289.5511
Canada,2020,1152.9053,146.17805,1114.1469
Canada,2021,1186.2831,131.23389,1143.6666
Canada,2022,1238.135,106.975555,1187.0807
Canada,2023,1241.22,102.96694,1194.1416
Canada,2024,1285.354,81.14278,1209.1987
Central America (EI),1965,0,0.003634082,39.865334
Central America (EI),1966,0,0.01823118,41.064636
Central America (EI),1967,0,0.025632301,42.675953
Central America (EI),1968,0,0.01881732,44.016434
Central America (EI),1969,0,0.033385113,45.739628
Central America (EI),1970,0,0.011117687,47.50745
Central America (EI),1971,0,0.01844732,49.296165
Central America (EI),1972,0,0.080525495,52.13576
Central America (EI),1973,0,0.11541896,57.411846
Central America (EI),1974,0,0.048084527,60.82198
Central America (EI),1975,0,0.012730506,68.03287
Central America (EI),1976,0,0.007645438,71.18626
Central America (EI),1977,0,0.015657803,76.00574
Central America (EI),1978,0,0.016156023,77.0153
Central America (EI),1979,0,0.024404943,77.780716
Central America (EI),1980,0,0.17944494,72.57431
Central America (EI),1981,0,0.17565356,70.22114
Central America (EI),1982,0,0.039884936,70.169014
Central America (EI),1983,0,0.03205213,69.11781
Central America (EI),1984,0,0.008792132,70.41047
Central America (EI),1985,0,0.26255694,71.702484
Central America (EI),1986,0,0.27248895,71.42042
Central America (EI),1987,0,0.29319018,76.77368
Central America (EI),1988,0,0.1507237,74.58538
Central America (EI),1989,0,0.39501777,77.88276
Central America (EI),1990,0,0.2802305,80.38896
Central America (EI),1991,0,0.39418447,87.677605
Central America (EI),1992,0,0.36322623,99.70167
Central America (EI),1993,0,0.46885312,106.46472
Central America (EI),1994,0,0.46960816,116.51128
Central America (EI),1995,0,0.3668478,129.07956
Central America (EI),1996,0,0.9255562,126.04053
Central America (EI),1997,0,0.49686676,136.65079
Central America (EI),1998,0,0.7801223,156.64503
Central America (EI),1999,0,1.0259858,154.50114
Central America (EI),2000,0,3.0281258,157.79146
Central America (EI),2001,0,3.2130945,168.97508
Central America (EI),2002,0,4.136471,170.53511
Central America (EI),2003,0,4.2028847,177.95317
Central America (EI),2004,0,4.348958,183.11765
Central America (EI),2005,0,3.5767987,181.9275
Central America (EI),2006,0,3.8206968,192.47893
Central America (EI),2007,0,4.1559405,202.092
Central America (EI),2008,0,4.7473264,204.34772
Central America (EI),2009,0,3.3788135,202.19789
Central America (EI),2010,0,4.302296,204.7022
Central America (EI),2011,0,6.462313,209.94049
Central America (EI),2012,0,8.431448,213.69728
Central America (EI),2013,0,10.964117,215.85065
Central America (EI),2014,0,11.695568,221.90546
Central America (EI),2015,0,14.807215,244.12624
Central America (EI),2016,0,16.216713,253.62859
Central America (EI),2017,0,12.105242,261.6185
Central America (EI),2018,1.8176507,15.72366,259.11215
Central America (EI),2019,4.7927985,20.650234,281.4277
Central America (EI),2020,3.5601573,16.943722,221.12813
Central America (EI),2021,2.8192852,19.0196,251.97072
Central America (EI),2022,6.3512464,13.168152,266.17844
Central America (EI),2023,11.57416,15.453567,282.1778
Central America (EI),2024,11.745789,11.038959,293.0598
Chile,1965,6.1778,13.54895,41.014145
Chile,1966,6.4515,13.956,44.942955
Chile,1967,5.7183747,13.956,46.931915
Chile,1968,4.8875003,13.956,49.473736
Chile,1969,6.43195,13.956,52.70953
Chile,1970,6.422175,14.92129,55.66466
Chile,1971,6.54925,14.40957,61.719658
Chile,1972,5.96275,11.90912,63.9477
Chile,1973,4.6822248,12.932561,61.419968
Chile,1974,4.877725,12.25802,59.826385
Chile,1975,5.53265,9.7924595,52.450928
Chile,1976,6.04095,9.8855,54.49116
Chile,1977,6.2169,10.64145,56.65704
Chile,1978,5.80635,10.37396,60.19117
Chile,1979,6.871825,11.47881,62.90213
Chile,1980,7.038,12.676701,63.652122
Chile,1981,6.930475,12.65344,63.548195
Chile,1982,7.17485,8.43175,58.228638
Chile,1983,7.7418,10.10647,57.603676
Chile,1984,7.91775,13.630361,56.838863
Chile,1985,7.9079747,13.641991,54.993565
Chile,1986,7.2335,12.95582,58.100857
Chile,1987,7.0184503,13.351239,60.680458
Chile,1988,9.862975,18.608002,67.06808
Chile,1989,15.385851,25.14406,75.09224
Chile,1990,16.51975,30.291498,79.35556
Chile,1991,19.455828,24.885874,88.48297
Chile,1992,21.762054,21.517826,95.84964
Chile,1993,22.534037,21.70972,104.486534
Chile,1994,21.734144,25.60577,112.2142
Chile,1995,20.827003,27.604969,123.3562
Chile,1996,21.166601,38.252766,130.98291
Chile,1997,28.799368,49.79768,140.88297
Chile,1998,39.77111,46.85378,144.0185
Chile,1999,54.328384,48.350563,145.66054
Chile,2000,70.140526,37.3637,139.07542
Chile,2001,79.50152,29.314579,135.44453
Chile,2002,80.17722,29.547176,137.69225
Chile,2003,86.73886,28.250433,136.51785
Chile,2004,94.15018,32.723408,150.5013
Chile,2005,91.077576,32.07011,155.2119
Chile,2006,84.2835,40.03847,160.48915
Chile,2007,49.681034,47.521572,200.30363
Chile,2008,27.65149,50.81752,211.0859
Chile,2009,27.949217,46.457573,198.59944
Chile,2010,57.397537,52.229164,182.12953
Chile,2011,58.365154,66.98647,189.07631
Chile,2012,53.008377,78.09894,196.13608
Chile,2013,53.12584,87.78789,195.0727
Chile,2014,43.98931,88.5578,193.4745
Chile,2015,48.24286,85.05484,190.19441
Chile,2016,59.163006,86.26053,200.91751
Chile,2017,56.14597,89.68967,204.00139
Chile,2018,56.366688,86.56168,211.3997
Chile,2019,65.13059,87.08458,210.55197
Chile,2020,62.354355,73.145775,192.55576
Chile,2021,68.2293,81.11111,211.37491
Chile,2022,72.65662,66.24292,228.23827
Chile,2023,75.926765,39.13151,225.66283
Chile,2024,70.91972,36.27403,238.19644
China,1965,11.086529,1330.7046,129.06253
China,1966,13.505407,1423.5121,165.79991
China,1967,14.7148485,1265.344,163.69286
China,1968,14.110127,1255.9236,179.03458
China,1969,19.754179,1516.6101,240.04433
China,1970,28.925762,1929.6497,332.04556
China,1971,37.6942,2224.8772,451.57767
China,1972,48.780727,2352.9236,519.69653
China,1973,60.270405,2383.743,633.9831
